188,Penninsula Purchasing & Supply Alliance,Contintence Products & Home Delivery Service,Clinical and medical life sciences,0116,Medium,0.00000,0.00000,0.00000,0.00000,3583332.00000,3583332.00000,0.00000,0.00000,South West,UKK,,,01 Jan 16 00:00,Open,01 Oct 15 00:00,28 Aug 13 10:10,28 Aug 13 10:10,,1890,Peninsula Purchasing & Supply Alliance,0,8514240,1071637,1071635,690865,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1071637
189,Gwent Police,Drug Intervention Programme,Clinical and medical life sciences,HOPS00015,High,0.00000,3000000.00000,3000000.00000,3000000.00000,3000000.00000,3000000.00000,3000000.00000,0.00000,Wales,UKL,,clarification of the geographic coverage for provision of this service to be confirmed once current scoping exercise is completed.,,Open,02 Dec 13 00:00,12 Nov 13 21:57,12 Nov 13 21:57,,402,CD - Home Office Commercial Directorate,0,85148000|85120000|85121200|8514100,1172694,,,259,Home Office,259,Home Office,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1172694
190,Central Manchester University Hospitals NHS Foundation Trust,Blood Glucose Monitoring,Clinical and medical life sciences,CMFT-PL-0012,Medium,0.00000,0.00000,0.00000,12000.00000,12000.00000,12000.00000,0.00000,0.00000,North West,UKD,,Hospitals in Greater Manchester ,01 Apr 15 00:00,Open,01 Apr 14 00:00,29 Mar 13 00:01,12 Oct 12 14:51,purchasing@cmft.nhs.uk ,1815,Central Manchester University Hospitals NHS Foundation Trust,0,38434520|3310000,690756,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=690756
191,Central Manchester University Hospitals NHS Foundation Trust,Maintenance for Vivids,Clinical and medical life sciences,CMFT-PL-0015,Medium,0.00000,0.00000,225000.00000,225000.00000,225000.00000,0.00000,0.00000,0.00000,North West,UKD,,Hospitals in Greater Manchester area ,01 Apr 15 00:00,Open,01 Apr 14 00:00,29 Mar 13 00:01,12 Oct 12 15:10,purchasing@cmft.nhs.uk,1815,Central Manchester University Hospitals NHS Foundation Trust,0,33112340|5042000,690762,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=690762
192,Central Manchester University Hospitals NHS Foundation Trust,PET scanner lease,Clinical and medical life sciences,CMFT-PL-0016,Medium,0.00000,0.00000,0.00000,0.00000,125000.00000,250000.00000,0.00000,0.00000,North West,UKD,,Hospitals in Greater Manchester area ,01 Oct 16 00:00,Open,01 Oct 15 00:00,29 Mar 13 00:01,12 Oct 12 15:25,purchasing@cmft.nhs.uk ,1815,Central Manchester University Hospitals NHS Foundation Trust,0,33113110|33115000|3310000,690767,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=690767
193,Central Manchester University Hospitals NHS Foundation Trust,Liquid Bases for Cytology,Clinical and medical life sciences,CMFT-PL-0017,Medium,0.00000,0.00000,0.00000,333333.00000,400000.00000,400000.00000,0.00000,0.00000,North West,UKD,,Hospitals in Greater Manchester area ,01 Jun 15 00:00,Open,01 Jun 14 00:00,29 Mar 13 00:01,12 Oct 12 15:27,purchasing@cmft.nhs.uk,1815,Central Manchester University Hospitals NHS Foundation Trust,0,2495000,690769,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=690769
194,Central Manchester University Hospitals NHS Foundation Trust,Bedside Observation Recording Alerting System (Boras),Clinical and medical life sciences,CMFT-PL-0011,Medium,0.00000,0.00000,0.00000,125000.00000,75000.00000,75000.00000,0.00000,0.00000,North West,UKD,,Hospitals in Greater Manchester area ,01 Feb 15 00:00,Open,01 Feb 14 00:00,29 Mar 13 00:01,12 Oct 12 15:27,purchasing@cmft.nhs.uk,1815,Central Manchester University Hospitals NHS Foundation Trust,0,48814400|33100000|4818000,690772,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=690772
195,Central Manchester University Hospitals NHS Foundation Trust,Endoscopic Ultrasound System,Clinical and medical life sciences,CMFT-PL-0005,High,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,250000.00000,0.00000,North West,UKD,,Hospitals in Greater Manchester,01 Jun 18 00:00,Open,01 Jan 18 00:00,18 Apr 13 14:41,18 Apr 13 14:41,purchasing@cmft.nhs.uk,1815,Central Manchester University Hospitals NHS Foundation Trust,0,33168100|33168000|33112000|3310000,917279,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=917279
196,Central Manchester University Hospitals NHS Foundation Trust,Dental Implants and Associated Products,Clinical and medical life sciences,CMFT-PL-0008,High,0.00000,0.00000,240000.00000,240000.00000,240000.00000,240000.00000,0.00000,0.00000,North West,UKD,,Hospitals in Greater Manchester,01 May 14 00:00,Open,01 Jan 14 00:00,13 Nov 13 09:51,13 Nov 13 09:51,purchasing@cmft.nhs.uk,1815,Central Manchester University Hospitals NHS Foundation Trust,0,33132000|3310000,1176694,688127,688127,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176694
197,Wrightington Wigan and Leigh NHS Foundation Trust,SUPPLY OF PHACO PACKS,Clinical and medical life sciences,WWL009,Low,0.00000,100000.00000,100000.00000,100000.00000,100000.00000,100000.00000,100000.00000,0.00000,North West,UKD,,,01 Dec 13 00:00,Framework,01 Nov 13 00:00,13 Nov 13 11:30,13 Nov 13 11:30,SARAH.HOWELLS@WWL.NHS.UK,1881,Wrightington Wigan and Leigh NHS Foundation Trust,0,3312200,1176722,1071610,690728,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176722
198,Wrightington Wigan and Leigh NHS Foundation Trust,SUPPLY OF CARDIOLOGY PROCEDURE PACKS,Clinical and medical life sciences,WWL014,Low,0.00000,6000.00000,20000.00000,20000.00000,20000.00000,20000.00000,0.00000,0.00000,North West,UKD,,,01 Dec 13 00:00,Open,31 Mar 14 00:00,04 Dec 13 10:51,04 Dec 13 10:51,SUZANNE.COLLAR@WWL.NHS.UK,1881,Wrightington Wigan and Leigh NHS Foundation Trust,0,3314000,1203050,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1203050
199,East Lancashire Hospitals NHS Trust Procurement Department,Scopes Maintenance Renegotiation,Clinical and medical life sciences,7652,Medium,0.00000,0.00000,100000.00000,100000.00000,0.00000,0.00000,0.00000,0.00000,North West,UKD,,,01 Jul 14 00:00,Framework,30 Jun 14 00:00,13 Nov 13 12:23,13 Nov 13 12:23,,1883,East Lancashire Hospitals NHS Trust Procurement Department,0,50421000|33168100|3316800,1176739,1071970,690818,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176739
200,East Lancashire Hospitals NHS Trust Procurement Department,Orthopaedic Trauma,Clinical and medical life sciences,8092,High,0.00000,0.00000,530000.00000,530000.00000,530000.00000,0.00000,0.00000,0.00000,North West,UKD,,,01 Jul 14 00:00,Framework,30 Jun 14 00:00,13 Nov 13 10:50,13 Nov 13 10:50,,1883,East Lancashire Hospitals NHS Trust Procurement Department,0,3318310,1176710,1071972,689461,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1176710
201,Derbyshire Community Health Services NHS Trust,Dental equipment maintenance,Clinical and medical life sciences,MC/212/97,Medium,20000.00000,20000.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40000.00000,Derbyshire and Nottinghamshire,UKF1,,,01 Oct 13 00:00,Open,20 Jun 13 00:00,19 Jul 13 09:10,19 Jul 13 09:10,paul.munday@dchs.nhs.uk,1971,Derbyshire Community Health Services NHS Trust,1,5042000,1028712,,,186,National Health Service,186,National Health Service,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1028712
202,Medicines and Healthcare products Regulatory Agency (MHRA),Maintenance of Bausch and Stroebel Filling Machines,Clinical and medical life sciences,P-1304,Medium,10000.00000,10000.00000,10000.00000,10000.00000,10000.00000,10000.00000,10000.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QGA Centre of the Medicines and Healthcare Products Regulatory Agency,01 Apr 15 00:00,Open,01 Jan 15 00:00,18 Dec 13 17:00,18 Dec 13 17:00,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,42921200|4297300,1222616,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1222616
203,Medicines and Healthcare products Regulatory Agency (MHRA),Service and Calibration of Lighthouse Instruments FMS-760 Headspace Oxygen Analyser,Clinical and medical life sciences,ECM-134,Medium,0.00000,0.00000,5000.00000,5000.00000,5000.00000,5000.00000,5000.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,01 Nov 14 00:00,Open,01 Jun 14 00:00,30 Oct 13 11:45,30 Oct 13 11:45,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,3800000,1158765,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1158765
204,Medicines and Healthcare products Regulatory Agency (MHRA),Maintence contract for a Hiden Analytic 200 Dalton Gas Analyser,Clinical and medical life sciences,ECM-827,Medium,0.00000,5000.00000,5000.00000,5000.00000,5000.00000,5000.00000,0.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,01 Dec 13 00:00,Open,01 Nov 13 00:00,30 Oct 13 11:51,30 Oct 13 11:51,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,38000000|3843210,1158767,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1158767
205,Medicines and Healthcare products Regulatory Agency (MHRA),Servicing and Maintenance of VirTis Freeze Dryers,Clinical and medical life sciences,P-447,Medium,0.00000,3800.00000,3800.00000,3800.00000,3800.00000,0.00000,0.00000,0.00000,Hertfordshire Bedfordshire and Hertfordshire,UKH23,,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,01 Apr 14 00:00,Open,01 Jan 14 00:00,30 Oct 13 11:25,30 Oct 13 11:25,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,71900000|3800000,1158757,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1158757
206,Medicines and Healthcare products Regulatory Agency (MHRA),Leica Bond Max - Service Contract,Clinical and medical life sciences,ECM-509,Medium,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5600.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,01 Jun 18 00:00,Open,01 Jan 18 00:00,30 Oct 13 11:31,30 Oct 13 11:31,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,3800000,1158761,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1158761
207,Medicines and Healthcare products Regulatory Agency (MHRA),Calibration of Anemometers,Clinical and medical life sciences,P-1251,Medium,0.00000,0.00000,6000.00000,6000.00000,6000.00000,6000.00000,6000.00000,0.00000,Hertsmere Hertfordshire,UKH23,26UE,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,28 Mar 14 00:00,Open,31 Jan 14 00:00,29 Nov 13 10:14,29 Nov 13 10:14,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,38000000|3812100,1197345,1183942,1183942,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1197345
208,Medicines and Healthcare products Regulatory Agency (MHRA),Purchase of 6-O-Desulphated Heparin,Clinical and medical life sciences,P-1179,High,0.00000,7500.00000,10000.00000,10000.00000,10000.00000,10000.00000,10000.00000,0.00000,Hertfordshire Bedfordshire and Hertfordshire,UKH23,,National Institute for Biological Standards and ControlBlanche LaneSouth MimmsPotters BarHertfordshireEN6 3QG,09 Oct 14 00:00,Open,01 Jul 14 00:00,02 Dec 13 15:24,02 Dec 13 15:24,,2028,Medicines and Healthcare products Regulatory Agency (MHRA),0,3369650,1199112,1190565,1115587,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1199112
209,Health Education England,Learning Training and Development,Clinical and medical life sciences,HEE-WM-PL-002,Low,0.00000,0.00000,10934466.00000,10934466.00000,10934466.00000,10934466.00000,10934466.00000,54672330.00000,United Kingdom,UK,,,31 Aug 14 00:00,Open,01 May 14 00:00,02 Jan 14 15:05,02 Jan 14 15:05,,2033,Health Education England,0,80300000|8032000,1238255,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1238255
210,Health Education England,GP Academic Clinical Fellow,Clinical and medical life sciences,HEE-WM-PL-003,Low,0.00000,0.00000,156350.00000,156350.00000,0.00000,0.00000,0.00000,312700.00000,United Kingdom,UK,,West Midlands,31 Aug 14 00:00,Open,01 May 14 00:00,02 Jan 14 15:54,02 Jan 14 15:54,,2033,Health Education England,0,8000000,1238259,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1238259
211,Health Education England,GP Education Programme,Clinical and medical life sciences,HEE-WM-PL-004,Low,0.00000,0.00000,65289.00000,65289.00000,0.00000,0.00000,0.00000,130578.00000,United Kingdom,UK,,,31 Oct 14 00:00,Open,01 May 14 00:00,02 Jan 14 16:07,02 Jan 14 16:07,,2033,Health Education England,0,8000000,1238260,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1238260
212,Health Education England,Offenders Health and Well-Being,Clinical and medical life sciences,HEE-WM-PL-005,Low,0.00000,0.00000,83333.00000,83333.00000,83333.00000,0.00000,0.00000,250000.00000,United Kingdom,UK,,,28 Feb 15 00:00,Open,01 Jan 15 00:00,03 Jan 14 08:43,03 Jan 14 08:43,,2033,Health Education England,0,85100000|8500000,1238261,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1238261
213,Health Education England,Provision of Training and Education,Clinical and medical life sciences,HEE-WM-PL-007,Low,0.00000,0.00000,122897.00000,122897.00000,122897.00000,0.00000,0.00000,368691.00000,United Kingdom,UK,,West Midlands,31 Mar 14 00:00,Open,01 Feb 14 00:00,03 Jan 14 08:58,03 Jan 14 08:58,,2033,Health Education England,0,80000000|80430000|8032000,1238265,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1238265
214,Health Education England,Clinical Academic Careers,Clinical and medical life sciences,HEE-WM-PL-008,Low,0.00000,0.00000,38765.00000,38765.00000,38765.00000,0.00000,0.00000,116295.00000,United Kingdom,UK,,,31 Dec 14 00:00,Open,01 May 14 00:00,03 Jan 14 09:18,03 Jan 14 09:18,,2033,Health Education England,0,79634000|8000000,1238629,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1238629
215,Health Education England,Regional CAC,Clinical and medical life sciences,HEE-WM-PL-009,Low,0.00000,0.00000,33689.75000,33689.75000,33689.75000,33689.75000,0.00000,134759.00000,United Kingdom,UK,,,31 Dec 14 00:00,Open,01 May 14 00:00,03 Jan 14 09:25,03 Jan 14 09:25,,2033,Health Education England,0,79634000|8032000,1239311,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1239311
216,Health Education England,Psychological Well-Being,Clinical and medical life sciences,HEE-WM-PL-011,Low,0.00000,0.00000,189000.00000,189000.00000,189000.00000,0.00000,0.00000,567000.00000,United Kingdom,UK,,,31 Aug 14 00:00,Open,01 May 14 00:00,03 Jan 14 09:42,03 Jan 14 09:42,,2033,Health Education England,0,8032000,1239315,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1239315
217,Health Education England,Post Graduate Diploma,Clinical and medical life sciences,HEE-WM-PL-012,Low,0.00000,0.00000,114000.00000,114000.00000,114000.00000,0.00000,0.00000,342000.00000,United Kingdom,UK,,,31 Aug 14 00:00,Open,01 May 14 00:00,03 Jan 14 09:54,03 Jan 14 09:54,,2033,Health Education England,0,80000000|80320000|80300000|8043000,1239316,,,60,Department of Health,60,Department of Health,http://www.contractsfinder.businesslink.gov.uk/Common/View%20Notice.aspx?NoticeId=1239316
